time	V(n001)	V(n002)	I(L1)	I(L2)
2.747040883605839e+000	-8.676068e-001	-1.666979e-001	8.146722e-002	1.262158e-002
2.748502312177277e+000	-8.705637e-001	-1.595096e-001	8.043578e-002	1.260833e-002
2.749963740748715e+000	-8.734824e-001	-1.524300e-001	7.938973e-002	1.259565e-002
2.751425169320154e+000	-8.763628e-001	-1.454592e-001	7.832907e-002	1.258354e-002
2.752886597891592e+000	-8.792050e-001	-1.385971e-001	7.725379e-002	1.257201e-002
2.754348026463030e+000	-8.820090e-001	-1.318438e-001	7.616390e-002	1.256106e-002
2.754358026463030e+000	-8.820280e-001	-1.317980e-001	7.615639e-002	1.256098e-002
2.755819455034468e+000	-8.847915e-001	-1.251601e-001	7.505252e-002	1.255058e-002
2.757280883605906e+000	-8.875133e-001	-1.186416e-001	7.393560e-002	1.254068e-002
2.758742312177344e+000	-8.901933e-001	-1.122424e-001	7.280566e-002	1.253129e-002
2.760203740748783e+000	-8.928315e-001	-1.059625e-001	7.166267e-002	1.252242e-002
2.761665169320221e+000	-8.954279e-001	-9.980205e-002	7.050665e-002	1.251405e-002
2.763126597891659e+000	-8.979826e-001	-9.376092e-002	6.933759e-002	1.250619e-002
2.764588026463097e+000	-9.004955e-001	-8.783915e-002	6.815550e-002	1.249885e-002
2.764598026463097e+000	-9.005125e-001	-8.779908e-002	6.814738e-002	1.249880e-002
2.766059455034535e+000	-9.029816e-001	-8.200279e-002	6.695296e-002	1.249193e-002
2.767520883605973e+000	-9.054058e-001	-7.633519e-002	6.574723e-002	1.248550e-002
2.768982312177411e+000	-9.077851e-001	-7.079628e-002	6.453018e-002	1.247952e-002
2.770443740748850e+000	-9.101196e-001	-6.538607e-002	6.330180e-002	1.247397e-002
2.771905169320288e+000	-9.124091e-001	-6.010455e-002	6.206211e-002	1.246886e-002
2.773366597891726e+000	-9.146537e-001	-5.495173e-002	6.081110e-002	1.246419e-002
2.774828026463164e+000	-9.168535e-001	-4.992759e-002	5.954877e-002	1.245996e-002
2.774838026463164e+000	-9.168684e-001	-4.989369e-002	5.954010e-002	1.245993e-002
2.776299455034602e+000	-9.190214e-001	-4.500379e-002	5.826724e-002	1.245611e-002
2.777760883606040e+000	-9.211268e-001	-4.025056e-002	5.698489e-002	1.245265e-002
2.779222312177478e+000	-9.231847e-001	-3.563399e-002	5.569306e-002	1.244955e-002
2.780683740748917e+000	-9.251951e-001	-3.115409e-002	5.439174e-002	1.244682e-002
2.782145169320355e+000	-9.271579e-001	-2.681086e-002	5.308094e-002	1.244445e-002
2.783606597891793e+000	-9.290731e-001	-2.260430e-002	5.176065e-002	1.244244e-002
2.785068026463231e+000	-9.309408e-001	-1.853440e-002	5.043087e-002	1.244080e-002
2.785078026463231e+000	-9.309534e-001	-1.850705e-002	5.042174e-002	1.244079e-002
2.786539455034669e+000	-9.327719e-001	-1.457872e-002	4.908335e-002	1.243948e-002
2.788000883606107e+000	-9.345407e-001	-1.079358e-002	4.773739e-002	1.243845e-002
2.789462312177546e+000	-9.362597e-001	-7.151639e-003	4.638389e-002	1.243771e-002
2.790923740748984e+000	-9.379289e-001	-3.652889e-003	4.502283e-002	1.243724e-002
2.792385169320422e+000	-9.395485e-001	-2.973318e-004	4.365421e-002	1.243707e-002
2.793846597891860e+000	-9.411183e-001	2.915032e-003	4.227804e-002	1.243718e-002
2.795308026463298e+000	-9.426383e-001	5.984202e-003	4.089432e-002	1.243757e-002
2.795318026463298e+000	-9.426486e-001	6.004688e-003	4.088483e-002	1.243757e-002
2.796779455034737e+000	-9.441175e-001	8.926454e-003	3.949448e-002	1.243821e-002
2.798240883606174e+000	-9.455350e-001	1.170001e-002	3.809859e-002	1.243905e-002
2.799702312177613e+000	-9.469011e-001	1.432537e-002	3.669716e-002	1.244009e-002
2.801163740749051e+000	-9.482157e-001	1.680252e-002	3.529019e-002	1.244133e-002
2.802625169320489e+000	-9.494790e-001	1.913147e-002	3.387767e-002	1.244277e-002
2.804086597891927e+000	-9.506908e-001	2.131221e-002	3.245961e-002	1.244441e-002
2.805548026463365e+000	-9.518512e-001	2.334475e-002	3.103600e-002	1.244625e-002
2.805558026463365e+000	-9.518590e-001	2.335813e-002	3.102625e-002	1.244627e-002
2.807019455034804e+000	-9.529668e-001	2.523899e-002	2.959809e-002	1.244827e-002
2.808480883606241e+000	-9.540221e-001	2.696820e-002	2.816645e-002	1.245039e-002
2.809942312177680e+000	-9.550248e-001	2.854576e-002	2.673134e-002	1.245263e-002
2.811403740749118e+000	-9.559749e-001	2.997168e-002	2.529276e-002	1.245498e-002
2.812865169320556e+000	-9.568725e-001	3.124594e-002	2.385071e-002	1.245745e-002
2.814326597891994e+000	-9.577175e-001	3.236856e-002	2.240518e-002	1.246003e-002
2.815788026463432e+000	-9.585099e-001	3.333953e-002	2.095618e-002	1.246273e-002
2.815798026463432e+000	-9.585151e-001	3.334564e-002	2.094626e-002	1.246275e-002
2.817015169320583e+000	-9.591342e-001	3.403633e-002	1.973777e-002	1.246505e-002
2.818232312177734e+000	-9.597164e-001	3.462060e-002	1.852822e-002	1.246737e-002
2.819449455034885e+000	-9.602617e-001	3.509847e-002	1.731759e-002	1.246972e-002
2.820666597892036e+000	-9.607702e-001	3.546993e-002	1.610590e-002	1.247209e-002
2.821883740749187e+000	-9.612418e-001	3.573498e-002	1.489313e-002	1.247448e-002
2.823100883606337e+000	-9.616765e-001	3.589362e-002	1.367929e-002	1.247691e-002
2.824318026463488e+000	-9.620743e-001	3.594586e-002	1.246438e-002	1.247935e-002
2.826038026463499e+000	-9.625733e-001	3.583748e-002	1.074741e-002	1.248279e-002
2.827499455034938e+000	-9.629393e-001	3.557778e-002	9.287443e-003	1.248572e-002
2.828960883606376e+000	-9.632520e-001	3.516438e-002	7.828230e-003	1.248859e-002
2.830422312177814e+000	-9.635114e-001	3.459727e-002	6.369769e-003	1.249140e-002
2.831883740749252e+000	-9.637176e-001	3.387646e-002	4.912060e-003	1.249416e-002
2.833345169320690e+000	-9.638704e-001	3.300195e-002	3.455104e-003	1.249686e-002
2.834806597892128e+000	-9.639700e-001	3.197374e-002	1.998900e-003	1.249950e-002
2.836268026463567e+000	-9.640164e-001	3.079182e-002	5.434480e-004	1.250208e-002
2.836278026463567e+000	-9.640165e-001	3.078320e-002	5.335000e-004	1.250209e-002
2.836612312177854e+000	-9.640196e-001	3.049112e-002	2.009916e-004	1.250266e-002
2.836946597892142e+000	-9.640198e-001	3.019103e-002	-1.314093e-004	1.250323e-002
2.837280883606430e+000	-9.640174e-001	2.988293e-002	-4.637028e-004	1.250378e-002
2.837615169320718e+000	-9.640121e-001	2.956682e-002	-7.958888e-004	1.250433e-002
2.837949455035006e+000	-9.640041e-001	2.924271e-002	-1.127967e-003	1.250488e-002
2.838283740749294e+000	-9.639932e-001	2.891058e-002	-1.459939e-003	1.250542e-002
2.838618026463582e+000	-9.639797e-001	2.857045e-002	-1.791802e-003	1.250596e-002
2.839745169320732e+000	-9.639133e-001	2.736429e-002	-2.910186e-003	1.250772e-002
2.840872312177882e+000	-9.638156e-001	2.606770e-002	-4.026724e-003	1.250939e-002
2.841999455035033e+000	-9.636865e-001	2.468066e-002	-5.141415e-003	1.251098e-002
2.843126597892183e+000	-9.635260e-001	2.320318e-002	-6.254260e-003	1.251246e-002
2.844253740749333e+000	-9.633342e-001	2.163525e-002	-7.365258e-003	1.251386e-002
2.845380883606483e+000	-9.631110e-001	1.997688e-002	-8.474410e-003	1.251516e-002
2.846508026463634e+000	-9.628565e-001	1.822807e-002	-9.581715e-003	1.251637e-002
2.846518026463634e+000	-9.628541e-001	1.821216e-002	-9.591526e-003	1.251638e-002
2.847979455035072e+000	-9.624770e-001	1.580914e-002	-1.102402e-002	1.251780e-002
2.849440883606510e+000	-9.620482e-001	1.325685e-002	-1.245156e-002	1.251898e-002
2.850902312177948e+000	-9.615675e-001	1.055528e-002	-1.387416e-002	1.251993e-002
2.852363740749386e+000	-9.610351e-001	7.704442e-003	-1.529181e-002	1.252065e-002
2.853825169320825e+000	-9.604508e-001	4.704329e-003	-1.670452e-002	1.252113e-002
2.855286597892262e+000	-9.598147e-001	1.554944e-003	-1.811228e-002	1.252139e-002
2.856748026463701e+000	-9.591269e-001	-1.743715e-003	-1.951509e-002	1.252141e-002
2.856758026463701e+000	-9.591220e-001	-1.766785e-003	-1.952467e-002	1.252141e-002
2.858219455035139e+000	-9.583825e-001	-5.214138e-003	-2.092145e-002	1.252116e-002
2.859680883606577e+000	-9.575928e-001	-8.806165e-003	-2.231127e-002	1.252059e-002
2.861142312178015e+000	-9.567527e-001	-1.254286e-002	-2.369410e-002	1.251970e-002
2.862603740749453e+000	-9.558624e-001	-1.642424e-002	-2.506997e-002	1.251851e-002
2.864065169320892e+000	-9.549218e-001	-2.045028e-002	-2.643885e-002	1.251699e-002
2.865526597892329e+000	-9.539309e-001	-2.462100e-002	-2.780077e-002	1.251516e-002
2.866988026463768e+000	-9.528897e-001	-2.893640e-002	-2.915571e-002	1.251302e-002
2.866998026463768e+000	-9.528825e-001	-2.896640e-002	-2.916494e-002	1.251300e-002
2.868459455035206e+000	-9.517915e-001	-3.342506e-002	-3.051184e-002	1.251050e-002
2.869920883606644e+000	-9.506522e-001	-3.802227e-002	-3.184980e-002	1.250760e-002
2.871382312178082e+000	-9.494648e-001	-4.275801e-002	-3.317883e-002	1.250431e-002
2.872843740749520e+000	-9.482291e-001	-4.763230e-002	-3.449893e-002	1.250062e-002
2.874305169320959e+000	-9.469451e-001	-5.264512e-002	-3.581009e-002	1.249653e-002
2.875766597892397e+000	-9.456129e-001	-5.779649e-002	-3.711233e-002	1.249205e-002
2.877228026463835e+000	-9.442325e-001	-6.308641e-002	-3.840564e-002	1.248717e-002
2.877238026463835e+000	-9.442229e-001	-6.312305e-002	-3.841445e-002	1.248713e-002
2.878699455035273e+000	-9.427950e-001	-6.854929e-002	-3.969778e-002	1.248181e-002
2.880160883606711e+000	-9.413213e-001	-7.410647e-002	-4.097031e-002	1.247602e-002
2.881622312178149e+000	-9.398020e-001	-7.979460e-002	-4.223206e-002	1.246976e-002
2.883083740749588e+000	-9.382369e-001	-8.561367e-002	-4.348301e-002	1.246303e-002
2.884545169321026e+000	-9.366261e-001	-9.156368e-002	-4.472316e-002	1.245582e-002
2.886006597892464e+000	-9.349696e-001	-9.764464e-002	-4.595252e-002	1.244814e-002
2.887468026463902e+000	-9.332674e-001	-1.038565e-001	-4.717109e-002	1.243999e-002
2.887478026463902e+000	-9.332556e-001	-1.038995e-001	-4.717939e-002	1.243993e-002
2.888939455035340e+000	-9.315087e-001	-1.102393e-001	-4.838615e-002	1.243126e-002
2.890400883606778e+000	-9.297190e-001	-1.167011e-001	-4.958037e-002	1.242205e-002
2.891862312178216e+000	-9.278866e-001	-1.232849e-001	-5.076205e-002	1.241229e-002
2.893323740749655e+000	-9.260115e-001	-1.299906e-001	-5.193119e-002	1.240199e-002
2.894785169321093e+000	-9.240937e-001	-1.368182e-001	-5.308778e-002	1.239115e-002
2.896246597892531e+000	-9.221331e-001	-1.437679e-001	-5.423183e-002	1.237976e-002
2.897708026463969e+000	-9.201298e-001	-1.508395e-001	-5.536334e-002	1.236782e-002
2.897718026463969e+000	-9.201160e-001	-1.508882e-001	-5.537103e-002	1.236774e-002
2.899179455035407e+000	-9.180713e-001	-1.580780e-001	-5.648904e-002	1.235522e-002
2.900640883606845e+000	-9.159872e-001	-1.653795e-001	-5.759288e-002	1.234209e-002
2.902102312178283e+000	-9.138639e-001	-1.727926e-001	-5.868256e-002	1.232835e-002
2.903563740749722e+000	-9.117012e-001	-1.803174e-001	-5.975808e-002	1.231400e-002
2.905025169321160e+000	-9.094992e-001	-1.879539e-001	-6.081944e-002	1.229903e-002
2.906486597892598e+000	-9.072580e-001	-1.957021e-001	-6.186664e-002	1.228346e-002
2.907948026464036e+000	-9.049774e-001	-2.035620e-001	-6.289968e-002	1.226727e-002
2.907958026464036e+000	-9.049616e-001	-2.036161e-001	-6.290670e-002	1.226716e-002
2.909419455035474e+000	-9.026433e-001	-2.115831e-001	-6.392467e-002	1.225033e-002
2.910880883606912e+000	-9.002894e-001	-2.196504e-001	-6.492701e-002	1.223282e-002
2.912342312178351e+000	-8.979000e-001	-2.278179e-001	-6.591373e-002	1.221465e-002
2.913803740749789e+000	-8.954752e-001	-2.360856e-001	-6.688481e-002	1.219580e-002
2.915265169321227e+000	-8.930148e-001	-2.444535e-001	-6.784026e-002	1.217628e-002
2.916726597892665e+000	-8.905190e-001	-2.529217e-001	-6.878009e-002	1.215609e-002
2.918188026464103e+000	-8.879877e-001	-2.614900e-001	-6.970428e-002	1.213523e-002
2.918198026464103e+000	-8.879703e-001	-2.615489e-001	-6.971055e-002	1.213508e-002
2.928438026464170e+000	-8.693381e-001	-3.240973e-001	-7.571444e-002	1.196870e-002
2.938678026464237e+000	-8.492779e-001	-3.906226e-001	-8.085863e-002	1.176558e-002
2.948918026464305e+000	-8.280162e-001	-4.604439e-001	-8.509234e-002	1.152364e-002
2.959158026464372e+000	-8.057918e-001	-5.328447e-001	-8.837441e-002	1.124120e-002
2.969398026464439e+000	-7.828524e-001	-6.070812e-001	-9.067360e-002	1.091703e-002
2.979638026464506e+000	-7.594526e-001	-6.823890e-001	-9.196898e-002	1.055028e-002
2.989878026464573e+000	-7.358509e-001	-7.579920e-001	-9.225016e-002	1.014057e-002
3.000118026464640e+000	-7.123071e-001	-8.331104e-001	-9.151737e-002	9.687943e-003
3.010358026464707e+000	-6.890796e-001	-9.069683e-001	-8.978149e-002	9.192909e-003
3.020598026464774e+000	-6.664228e-001	-9.788026e-001	-8.706387e-002	8.656398e-003
3.030838026464841e+000	-6.445840e-001	-1.047870e+000	-8.339620e-002	8.079775e-003
3.041078026464908e+000	-6.238015e-001	-1.113457e+000	-7.882006e-002	7.464816e-003
3.051318026464975e+000	-6.043013e-001	-1.174883e+000	-7.338664e-002	6.813698e-003
3.061558026465042e+000	-5.862955e-001	-1.231513e+000	-6.715604e-002	6.128970e-003
3.071798026465110e+000	-5.699797e-001	-1.282759e+000	-6.019675e-002	5.413531e-003
3.082038026465177e+000	-5.555305e-001	-1.328092e+000	-5.258488e-002	4.670597e-003
3.092278026465244e+000	-5.431048e-001	-1.367040e+000	-4.440340e-002	3.903669e-003
3.102518026465311e+000	-5.328370e-001	-1.399200e+000	-3.574124e-002	3.116497e-003
3.112758026465378e+000	-5.248383e-001	-1.424239e+000	-2.669235e-002	2.313041e-003
3.122998026465445e+000	-5.191952e-001	-1.441896e+000	-1.735476e-002	1.497430e-003
3.133238026465512e+000	-5.159687e-001	-1.451990e+000	-7.829510e-003	6.739183e-004
3.134432312179805e+000	-5.157516e-001	-1.452669e+000	-6.710673e-003	5.775395e-004
3.135626597894099e+000	-5.155679e-001	-1.453243e+000	-5.591260e-003	4.811365e-004
3.136820883608392e+000	-5.154177e-001	-1.453713e+000	-4.471271e-003	3.847092e-004
3.138015169322686e+000	-5.153010e-001	-1.454078e+000	-3.350707e-003	2.882577e-004
3.139209455036980e+000	-5.152177e-001	-1.454339e+000	-2.229568e-003	1.917820e-004
3.140403740751273e+000	-5.151679e-001	-1.454494e+000	-1.107852e-003	9.528204e-005
3.141598026465567e+000	-5.151515e-001	-1.454545e+000	1.443864e-005	-1.242145e-006
3.143478026465579e+000	-5.151937e-001	-1.454414e+000	1.780389e-003	-1.531567e-004
3.153718026465646e+000	-5.168786e-001	-1.449143e+000	1.137104e-002	-9.794214e-004
3.163958026465713e+000	-5.210052e-001	-1.436234e+000	2.083875e-002	-1.800511e-003
3.174198026465780e+000	-5.275288e-001	-1.415818e+000	3.008110e-002	-2.612112e-003
3.184438026465847e+000	-5.363789e-001	-1.388109e+000	3.899806e-002	-3.410013e-003
3.194678026465915e+000	-5.474598e-001	-1.353393e+000	4.749299e-002	-4.190142e-003
3.204918026465982e+000	-5.606514e-001	-1.312031e+000	5.547367e-002	-4.948613e-003
3.215158026466049e+000	-5.758110e-001	-1.264451e+000	6.285328e-002	-5.681762e-003
3.225398026466116e+000	-5.927742e-001	-1.211146e+000	6.955131e-002	-6.386191e-003
3.235638026466183e+000	-6.113568e-001	-1.152670e+000	7.549436e-002	-7.058796e-003
3.245878026466250e+000	-6.313572e-001	-1.089627e+000	8.061697e-002	-7.696806e-003
3.256118026466317e+000	-6.525578e-001	-1.022671e+000	8.486226e-002	-8.297808e-003
3.266358026466384e+000	-6.747277e-001	-9.524938e-001	8.818257e-002	-8.859768e-003
3.276598026466451e+000	-6.976251e-001	-8.798226e-001	9.053990e-002	-9.381060e-003
3.286838026466518e+000	-7.209996e-001	-8.054082e-001	9.190639e-002	-9.860479e-003
3.297078026466585e+000	-7.445951e-001	-7.300196e-001	9.226451e-002	-1.029725e-002
3.307318026466652e+000	-7.681524e-001	-6.544349e-001	9.160735e-002	-1.069104e-002
3.317558026466720e+000	-7.914117e-001	-5.794337e-001	8.993859e-002	-1.104196e-002
3.327798026466787e+000	-8.141158e-001	-5.057886e-001	8.727256e-002	-1.135057e-002
3.338038026466854e+000	-8.360122e-001	-4.342572e-001	8.363403e-002	-1.161784e-002
3.348278026466921e+000	-8.568563e-001	-3.655743e-001	7.905794e-002	-1.184519e-002
3.358518026466988e+000	-8.764137e-001	-3.004439e-001	7.358909e-002	-1.203446e-002
3.368758026467055e+000	-8.944624e-001	-2.395322e-001	6.728163e-002	-1.218783e-002
3.370219455038493e+000	-8.969044e-001	-2.312157e-001	6.631611e-002	-1.220692e-002
3.371680883609931e+000	-8.993095e-001	-2.230037e-001	6.533549e-002	-1.222536e-002
3.373142312181369e+000	-9.016776e-001	-2.148963e-001	6.433975e-002	-1.224315e-002
3.374603740752808e+000	-9.040087e-001	-2.068935e-001	6.332892e-002	-1.226029e-002
3.376065169324246e+000	-9.063030e-001	-1.989953e-001	6.230298e-002	-1.227678e-002
3.377526597895684e+000	-9.085603e-001	-1.912016e-001	6.126193e-002	-1.229262e-002
3.378988026467122e+000	-9.107806e-001	-1.835125e-001	6.020578e-002	-1.230781e-002
3.378998026467122e+000	-9.107957e-001	-1.834603e-001	6.019850e-002	-1.230791e-002
3.380459455038560e+000	-9.129768e-001	-1.758826e-001	5.912784e-002	-1.232247e-002
3.381920883609998e+000	-9.151174e-001	-1.684206e-001	5.804360e-002	-1.233645e-002
3.383382312181436e+000	-9.172173e-001	-1.610741e-001	5.694578e-002	-1.234984e-002
3.384843740752875e+000	-9.192766e-001	-1.538433e-001	5.583438e-002	-1.236264e-002
3.386305169324313e+000	-9.212952e-001	-1.467281e-001	5.470940e-002	-1.237485e-002
3.387766597895751e+000	-9.232733e-001	-1.397285e-001	5.357084e-002	-1.238648e-002
3.389228026467189e+000	-9.252108e-001	-1.328445e-001	5.241871e-002	-1.239752e-002
3.389238026467189e+000	-9.252239e-001	-1.327979e-001	5.241078e-002	-1.239760e-002
3.390699455038627e+000	-9.271186e-001	-1.260358e-001	5.124575e-002	-1.240808e-002
3.392160883610065e+000	-9.289695e-001	-1.193992e-001	5.006881e-002	-1.241804e-002
3.393622312181504e+000	-9.307764e-001	-1.128881e-001	4.887995e-002	-1.242748e-002
3.395083740752942e+000	-9.325395e-001	-1.065023e-001	4.767919e-002	-1.243641e-002
3.396545169324380e+000	-9.342587e-001	-1.002420e-001	4.646651e-002	-1.244482e-002
3.398006597895818e+000	-9.359341e-001	-9.410718e-002	4.524192e-002	-1.245271e-002
3.399468026467256e+000	-9.375655e-001	-8.809774e-002	4.400542e-002	-1.246008e-002
3.399478026467256e+000	-9.375765e-001	-8.805709e-002	4.399693e-002	-1.246013e-002
3.400939455038694e+000	-9.391622e-001	-8.217885e-002	4.274929e-002	-1.246701e-002
3.402400883610132e+000	-9.407011e-001	-7.643453e-002	4.149153e-002	-1.247345e-002
3.403862312181571e+000	-9.421934e-001	-7.082412e-002	4.022365e-002	-1.247944e-002
3.405323740753009e+000	-9.436389e-001	-6.534762e-002	3.894565e-002	-1.248499e-002
3.406785169324447e+000	-9.450378e-001	-6.000505e-002	3.765754e-002	-1.249009e-002
3.408246597895885e+000	-9.463899e-001	-5.479638e-002	3.635931e-002	-1.249475e-002
3.409708026467323e+000	-9.476954e-001	-4.972164e-002	3.505095e-002	-1.249897e-002
3.409718026467323e+000	-9.477041e-001	-4.968741e-002	3.504198e-002	-1.249899e-002
3.411179455038762e+000	-9.489611e-001	-4.475172e-002	3.372435e-002	-1.250280e-002
3.412640883610199e+000	-9.501691e-001	-3.995701e-002	3.239851e-002	-1.250624e-002
3.414102312181638e+000	-9.513280e-001	-3.530328e-002	3.106444e-002	-1.250931e-002
3.415563740753076e+000	-9.524378e-001	-3.079054e-002	2.972216e-002	-1.251201e-002
3.417025169324514e+000	-9.534987e-001	-2.641877e-002	2.837166e-002	-1.251435e-002
3.418486597895952e+000	-9.545104e-001	-2.218799e-002	2.701295e-002	-1.251632e-002
3.419948026467390e+000	-9.554732e-001	-1.809818e-002	2.564601e-002	-1.251793e-002
3.419958026467390e+000	-9.554796e-001	-1.807071e-002	2.563663e-002	-1.251794e-002
3.421419455038829e+000	-9.563917e-001	-1.412635e-002	2.426239e-002	-1.251922e-002
3.422880883610266e+000	-9.572530e-001	-1.032855e-002	2.288191e-002	-1.252021e-002
3.424342312181705e+000	-9.580634e-001	-6.677305e-003	2.149520e-002	-1.252092e-002
3.425803740753143e+000	-9.588229e-001	-3.172609e-003	2.010225e-002	-1.252134e-002
3.427265169324581e+000	-9.595314e-001	1.855329e-004	1.870307e-002	-1.252148e-002
3.428726597896019e+000	-9.601891e-001	3.397122e-003	1.729766e-002	-1.252133e-002
3.430188026467457e+000	-9.607958e-001	6.462159e-003	1.588602e-002	-1.252090e-002
3.430198026467457e+000	-9.607998e-001	6.482608e-003	1.587634e-002	-1.252090e-002
3.431659455038896e+000	-9.613544e-001	9.397342e-003	1.445943e-002	-1.252022e-002
3.433120883610334e+000	-9.618567e-001	1.216150e-002	1.303834e-002	-1.251934e-002
3.434582312181772e+000	-9.623068e-001	1.477509e-002	1.161306e-002	-1.251827e-002
